path,bytes,lines,current_responsibility,file_kind,owning_manifest,package
verification/vendor/targets/esp32s31/dispositions/libpp-power-interrupt.toml,1496,39,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/libpp-rx-dma.toml,3232,91,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/libpp-tx-dma.toml,12067,312,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/libpp-tx-retry.toml,2909,68,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/phy-i2c-host-map-bluetooth.toml,1040,28,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/phy.toml,6631,215,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/rom-sta-tsf-snapshot.toml,1105,29,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/wifi-ap-tsf-start.toml,1234,33,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/wifi-ap-tsf-stop.toml,711,21,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/wifi-interface-context.toml,2374,65,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/wifi-sta-ap-receive.toml,2740,67,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/wifi-sta-beacon-filter.toml,1012,27,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/evidence/vendor-evidence.json,280022,7510,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/functions/reviewed.toml,47919,1362,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/interfaces/reviewed.toml,26711,880,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/local.example.toml,5003,195,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/probes/Cargo.lock,42845,1691,compiled production comparison probes,cargo,,
verification/vendor/targets/esp32s31/probes/Cargo.toml,2510,53,compiled production comparison probes,cargo,,
verification/vendor/targets/esp32s31/probes/README.md,1526,31,compiled production comparison probes,documentation,,
verification/vendor/targets/esp32s31/probes/bluetooth-elf/Cargo.toml,476,16,compiled production comparison probes,cargo,verification/vendor/targets/esp32s31/probes/bluetooth-elf/Cargo.toml,open-esp-radio-verification-esp32s31-bluetooth-probes-elf
verification/vendor/targets/esp32s31/probes/bluetooth-elf/build.rs,218,5,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/bluetooth-elf/Cargo.toml,open-esp-radio-verification-esp32s31-bluetooth-probes-elf
verification/vendor/targets/esp32s31/probes/bluetooth-elf/link.x,496,39,compiled production comparison probes,configuration-or-data,verification/vendor/targets/esp32s31/probes/bluetooth-elf/Cargo.toml,open-esp-radio-verification-esp32s31-bluetooth-probes-elf
verification/vendor/targets/esp32s31/probes/bluetooth-elf/src/main.rs,807,24,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/bluetooth-elf/Cargo.toml,open-esp-radio-verification-esp32s31-bluetooth-probes-elf
verification/vendor/targets/esp32s31/probes/bluetooth-library/Cargo.toml,511,18,compiled production comparison probes,cargo,verification/vendor/targets/esp32s31/probes/bluetooth-library/Cargo.toml,open-esp-radio-verification-esp32s31-bluetooth-probes
verification/vendor/targets/esp32s31/probes/bluetooth-library/src/lib.rs,7998,214,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/bluetooth-library/Cargo.toml,open-esp-radio-verification-esp32s31-bluetooth-probes
verification/vendor/targets/esp32s31/probes/elf/Cargo.toml,425,15,compiled production comparison probes,cargo,verification/vendor/targets/esp32s31/probes/elf/Cargo.toml,open-esp-radio-verification-esp32s31-probes-elf
verification/vendor/targets/esp32s31/probes/elf/build.rs,218,5,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/elf/Cargo.toml,open-esp-radio-verification-esp32s31-probes-elf
verification/vendor/targets/esp32s31/probes/elf/link.x,815,48,compiled production comparison probes,configuration-or-data,verification/vendor/targets/esp32s31/probes/elf/Cargo.toml,open-esp-radio-verification-esp32s31-probes-elf
verification/vendor/targets/esp32s31/probes/elf/src/main.rs,201,10,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/elf/Cargo.toml,open-esp-radio-verification-esp32s31-probes-elf
verification/vendor/targets/esp32s31/probes/library/Cargo.toml,1209,30,compiled production comparison probes,cargo,verification/vendor/targets/esp32s31/probes/library/Cargo.toml,open-esp-radio-verification-esp32s31-probes
verification/vendor/targets/esp32s31/probes/library/src/lib.rs,66200,1790,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/library/Cargo.toml,open-esp-radio-verification-esp32s31-probes
verification/vendor/targets/esp32s31/probes/library/src/production_trace.rs,2274,61,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/library/Cargo.toml,open-esp-radio-verification-esp32s31-probes
verification/vendor/targets/esp32s31/probes/register-elf/Cargo.toml,431,15,compiled production comparison probes,cargo,verification/vendor/targets/esp32s31/probes/register-elf/Cargo.toml,open-esp-radio-verification-esp32s31-register-probes-elf
verification/vendor/targets/esp32s31/probes/register-elf/build.rs,218,5,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/register-elf/Cargo.toml,open-esp-radio-verification-esp32s31-register-probes-elf
verification/vendor/targets/esp32s31/probes/register-elf/link.x,477,26,compiled production comparison probes,configuration-or-data,verification/vendor/targets/esp32s31/probes/register-elf/Cargo.toml,open-esp-radio-verification-esp32s31-register-probes-elf
verification/vendor/targets/esp32s31/probes/register-elf/src/main.rs,210,10,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/register-elf/Cargo.toml,open-esp-radio-verification-esp32s31-register-probes-elf
verification/vendor/targets/esp32s31/probes/register-library/Cargo.toml,456,17,compiled production comparison probes,cargo,verification/vendor/targets/esp32s31/probes/register-library/Cargo.toml,open-esp-radio-verification-esp32s31-register-probes
verification/vendor/targets/esp32s31/probes/register-library/src/lib.rs,2028,65,compiled production comparison probes,rust,verification/vendor/targets/esp32s31/probes/register-library/Cargo.toml,open-esp-radio-verification-esp32s31-register-probes
verification/vendor/targets/esp32s31/profiles/ble-interrupt-prefix.toml,2001,62,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/ble-memory-list-selector-one.toml,2031,67,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/ble-memory-list-selector-three.toml,2047,67,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/ble-memory-list-selector-two.toml,2031,67,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/ble-phy-register-init.toml,5774,126,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/ble-scheduler-table-prefix.toml,4792,134,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/btbb-v2-init-arg-one.toml,7777,172,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/coex-core-duration.toml,9998,513,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/coex-core-timer.toml,34609,1590,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/coex-core.toml,13118,649,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/coex-timer-set.toml,3927,163,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/coex-timer.toml,4649,225,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/compiled-equivalence.toml,27707,1307,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/libpp-rx-dma.toml,2183,79,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/libpp-tx-dma.toml,16818,602,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/libpp-tx-retry.toml,13957,340,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/phy-i2c-host-map-bluetooth.toml,4115,130,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/rom-sta-tsf-snapshot.toml,1546,72,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/wifi-ap-tsf-start.toml,758,27,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/wifi-ap-tsf-stop.toml,426,17,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/wifi-interface-context.toml,1955,83,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/wifi-sta-ap-receive.toml,6729,222,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/profiles/wifi-sta-beacon-filter.toml,1130,47,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/publication/.gitignore,24,2,source-only register publication composition,configuration-or-data,,
verification/vendor/targets/esp32s31/publication/README.md,1973,34,source-only register publication composition,documentation,,
verification/vendor/targets/esp32s31/publication/vendor-project.toml,1985,63,source-only register publication composition,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/api.toml,331250,10107,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/hil-open.toml,24432,118,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/hil-vendor.toml,6625,34,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/platform.toml,13524,106,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/policy.toml,167,3,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/promoted-driver-provenance.toml,2564,30,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/vendor-libpp.toml,43679,322,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/vendor-net80211.toml,5344,34,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/vendor-radio-libraries.toml,70896,441,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/evidence/vendor-rom.toml,17315,198,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/registers/lints.toml,59,2,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/replays/lmac-short-retry.toml,3018,160,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/replays/pp-signal-17.toml,3768,156,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/replays/pp-signal-23.toml,3577,155,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/replays/pp-signal-25.toml,3657,156,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/replays/wdev-indicate-overload.toml,2838,139,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/reviewed/project-facts.toml,2280,56,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/revisions/README.md,1508,27,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/revisions/snapshots/esp32s31-rev0-ble-ext-funcs-2026-08-29.json.gz,2777897,,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/revisions/snapshots/esp32s31-rev0-vendor-scope-2026-08-29.json.gz,2774565,,vendor comparison project inputs,configuration-or-data,,
